comments_sampled_per_video,repetition,seed,eligible_videos,topic_number,topic_label,metric,spearman_rho
20,95,22260923,433,11,"Product sourcing, access and location questions",like_count,0.16157929730245849
20,95,22260923,433,11,"Product sourcing, access and location questions",api_comment_count,0.08198595376890339
20,95,22260923,433,11,"Product sourcing, access and location questions",likes_per_1000_views,0.03071207391899579
20,95,22260923,433,11,"Product sourcing, access and location questions",api_comments_per_1000_views,-0.11834608685163701
20,95,22260923,433,11,"Product sourcing, access and location questions",views_per_day,0.1555456223563204
20,95,22260923,433,11,"Product sourcing, access and location questions",api_comments_per_day,0.10109676118578748
20,95,22260923,433,12,Roof and attic ventilation and airflow,duration_minutes,-0.11927857006056346
20,95,22260923,433,12,Roof and attic ventilation and airflow,view_count,0.052257644720208975
20,95,22260923,433,12,Roof and attic ventilation and airflow,like_count,0.039033294871730635
20,95,22260923,433,12,Roof and attic ventilation and airflow,api_comment_count,0.011036607653907276
20,95,22260923,433,12,Roof and attic ventilation and airflow,likes_per_1000_views,-0.07347332990451101
20,95,22260923,433,12,Roof and attic ventilation and airflow,api_comments_per_1000_views,-0.06323456895236676
20,95,22260923,433,12,Roof and attic ventilation and airflow,views_per_day,0.0868847476908268
20,95,22260923,433,12,Roof and attic ventilation and airflow,api_comments_per_day,0.058594937142951733
20,95,22260923,433,13,"Wall, cavity and floor insulation",duration_minutes,-0.08031354490632923
20,95,22260923,433,13,"Wall, cavity and floor insulation",view_count,0.0016584156687059176
20,95,22260923,433,13,"Wall, cavity and floor insulation",like_count,-0.0019446250976929572
20,95,22260923,433,13,"Wall, cavity and floor insulation",api_comment_count,-0.041363223015751446
20,95,22260923,433,13,"Wall, cavity and floor insulation",likes_per_1000_views,-0.07095839927907804
20,95,22260923,433,13,"Wall, cavity and floor insulation",api_comments_per_1000_views,-0.06445264467189718
20,95,22260923,433,13,"Wall, cavity and floor insulation",views_per_day,0.0327260494870674
20,95,22260923,433,13,"Wall, cavity and floor insulation",api_comments_per_day,-0.0009469059025562732
20,95,22260923,433,14,Thermostat wiring and smart heating controls,duration_minutes,0.10741524284952655
20,95,22260923,433,14,Thermostat wiring and smart heating controls,view_count,-0.02345018441457389
20,95,22260923,433,14,Thermostat wiring and smart heating controls,like_count,-0.07127778896251923
20,95,22260923,433,14,Thermostat wiring and smart heating controls,api_comment_count,-0.06875670281120533
20,95,22260923,433,14,Thermostat wiring and smart heating controls,likes_per_1000_views,-0.03859840141950463
20,95,22260923,433,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,-0.01973986843241108
20,95,22260923,433,14,Thermostat wiring and smart heating controls,views_per_day,-0.1008351278130761
20,95,22260923,433,14,Thermostat wiring and smart heating controls,api_comments_per_day,-0.14673995948673738
20,95,22260923,433,15,Vapour barriers and moisture control,duration_minutes,-0.08731492492112944
20,95,22260923,433,15,Vapour barriers and moisture control,view_count,0.06038261737434798
20,95,22260923,433,15,Vapour barriers and moisture control,like_count,0.04721451856610086
20,95,22260923,433,15,Vapour barriers and moisture control,api_comment_count,-0.03710790296706654
20,95,22260923,433,15,Vapour barriers and moisture control,likes_per_1000_views,-0.08163112060645718
20,95,22260923,433,15,Vapour barriers and moisture control,api_comments_per_1000_views,-0.15552359785206393
20,95,22260923,433,15,Vapour barriers and moisture control,views_per_day,0.07497629039944467
20,95,22260923,433,15,Vapour barriers and moisture control,api_comments_per_day,-0.004768231263798574
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",duration_minutes,0.2360723254280176
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",view_count,-0.19023599034587638
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",like_count,-0.09675188531405603
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",api_comment_count,-0.05297339601203033
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",likes_per_1000_views,0.16854287673687157
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_1000_views,0.1955453740263395
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",views_per_day,-0.15459191697737476
20,95,22260923,433,16,"Prospective choices, recommendations and alternatives",api_comments_per_day,-0.015036380342198712
20,96,22260924,433,1,Situated household retrofit experience and building context,duration_minutes,-0.07447053196838126
20,96,22260924,433,1,Situated household retrofit experience and building context,view_count,0.06960630237840995
20,96,22260924,433,1,Situated household retrofit experience and building context,like_count,0.12067517434115205
20,96,22260924,433,1,Situated household retrofit experience and building context,api_comment_count,0.16381640406555895
20,96,22260924,433,1,Situated household retrofit experience and building context,likes_per_1000_views,0.1149004030116308
20,96,22260924,433,1,Situated household retrofit experience and building context,api_comments_per_1000_views,0.0533882852105306
20,96,22260924,433,1,Situated household retrofit experience and building context,views_per_day,0.13964481717592048
20,96,22260924,433,1,Situated household retrofit experience and building context,api_comments_per_day,0.2308728266692209
20,96,22260924,433,2,Spray foam and foam insulation,duration_minutes,-0.18870866381480778
20,96,22260924,433,2,Spray foam and foam insulation,view_count,0.14532771033244038
20,96,22260924,433,2,Spray foam and foam insulation,like_count,0.11934436072578194
20,96,22260924,433,2,Spray foam and foam insulation,api_comment_count,-0.029786058112268622
20,96,22260924,433,2,Spray foam and foam insulation,likes_per_1000_views,-0.10775016270799315
20,96,22260924,433,2,Spray foam and foam insulation,api_comments_per_1000_views,-0.25975111266286327
20,96,22260924,433,2,Spray foam and foam insulation,views_per_day,0.1848535063208629
20,96,22260924,433,2,Spray foam and foam insulation,api_comments_per_day,0.025833940054452567
20,96,22260924,433,3,Clarification and specification questions,duration_minutes,-0.07709843414649536
20,96,22260924,433,3,Clarification and specification questions,view_count,0.013212337506459533
20,96,22260924,433,3,Clarification and specification questions,like_count,-0.03865850842831267
20,96,22260924,433,3,Clarification and specification questions,api_comment_count,-0.046967961298391654
20,96,22260924,433,3,Clarification and specification questions,likes_per_1000_views,-0.1326818709217327
20,96,22260924,433,3,Clarification and specification questions,api_comments_per_1000_views,-0.09503928343792754
20,96,22260924,433,3,Clarification and specification questions,views_per_day,-0.08347686214966256
20,96,22260924,433,3,Clarification and specification questions,api_comments_per_day,-0.15106223149320816
20,96,22260924,433,4,"Implementation, cost and how-to questions",duration_minutes,-0.03943242753079249
20,96,22260924,433,4,"Implementation, cost and how-to questions",view_count,-0.051457371793734746
20,96,22260924,433,4,"Implementation, cost and how-to questions",like_count,-0.06014461391012161
20,96,22260924,433,4,"Implementation, cost and how-to questions",api_comment_count,-0.14922945406546917
20,96,22260924,433,4,"Implementation, cost and how-to questions",likes_per_1000_views,-0.0052497420803958895
20,96,22260924,433,4,"Implementation, cost and how-to questions",api_comments_per_1000_views,-0.04985948661915286
20,96,22260924,433,4,"Implementation, cost and how-to questions",views_per_day,-0.1043544662147061
20,96,22260924,433,4,"Implementation, cost and how-to questions",api_comments_per_day,-0.17568429691278534
20,96,22260924,433,5,Heat pumps and heating systems,duration_minutes,0.24741030871167133
20,96,22260924,433,5,Heat pumps and heating systems,view_count,-0.22520306888555416
20,96,22260924,433,5,Heat pumps and heating systems,like_count,-0.150186705879247
20,96,22260924,433,5,Heat pumps and heating systems,api_comment_count,-0.006030341876256312
20,96,22260924,433,5,Heat pumps and heating systems,likes_per_1000_views,0.16480587868234525
20,96,22260924,433,5,Heat pumps and heating systems,api_comments_per_1000_views,0.3146540408609245
20,96,22260924,433,5,Heat pumps and heating systems,views_per_day,-0.19943838992300586
20,96,22260924,433,5,Heat pumps and heating systems,api_comments_per_day,0.005773080793568017
20,96,22260924,433,6,"Praise, gratitude and social endorsement",duration_minutes,0.40426811642750604
20,96,22260924,433,6,"Praise, gratitude and social endorsement",view_count,-0.1751697512797863
20,96,22260924,433,6,"Praise, gratitude and social endorsement",like_count,-0.14904689981922103
20,96,22260924,433,6,"Praise, gratitude and social endorsement",api_comment_count,-0.05522893544456771
20,96,22260924,433,6,"Praise, gratitude and social endorsement",likes_per_1000_views,0.11609837388886943
20,96,22260924,433,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,0.1972148018858888
20,96,22260924,433,6,"Praise, gratitude and social endorsement",views_per_day,-0.2647546440662733
20,96,22260924,433,6,"Praise, gratitude and social endorsement",api_comments_per_day,-0.17448950451073672
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,-0.1241562568686076
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",view_count,0.12618060211742696
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",like_count,0.11475612052651699
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,0.023926396896760176
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",likes_per_1000_views,-0.03608346817188442
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_1000_views,-0.1875528440286691
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",views_per_day,0.16049226688614304
20,96,22260924,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,0.06441916208734356
20,96,22260924,433,8,"Solar PV, batteries and power systems",duration_minutes,0.10130416557156542
20,96,22260924,433,8,"Solar PV, batteries and power systems",view_count,-0.004633423559893051
20,96,22260924,433,8,"Solar PV, batteries and power systems",like_count,0.07330774054108712
20,96,22260924,433,8,"Solar PV, batteries and power systems",api_comment_count,0.12346532245509595
20,96,22260924,433,8,"Solar PV, batteries and power systems",likes_per_1000_views,0.19192987868264277
20,96,22260924,433,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,0.14341189429656986
20,96,22260924,433,8,"Solar PV, batteries and power systems",views_per_day,0.08146110265606651
20,96,22260924,433,8,"Solar PV, batteries and power systems",api_comments_per_day,0.1932678333445673
20,96,22260924,433,9,Performance checking and troubleshooting,duration_minutes,-0.040992347189113904
20,96,22260924,433,9,Performance checking and troubleshooting,view_count,-0.07621173205431567
20,96,22260924,433,9,Performance checking and troubleshooting,like_count,-0.09255710042565662
20,96,22260924,433,9,Performance checking and troubleshooting,api_comment_count,-0.0950246686280012
20,96,22260924,433,9,Performance checking and troubleshooting,likes_per_1000_views,-0.010405695213712018
20,96,22260924,433,9,Performance checking and troubleshooting,api_comments_per_1000_views,0.0270701851477386
20,96,22260924,433,9,Performance checking and troubleshooting,views_per_day,-0.09997365928417108
